AdID (Advertisements),Display_Date,Display_Time,internal
752453274,2016-6-15, 02:43:34,0
512180272,2016-6-15, 03:19:18,0
584755631,2016-6-15, 02:44:30,0
64522193,2016-6-17, 06:20:12,1
343560920,2016-6-17, 10:45:00,0
62172527,2016-6-17, 07:35:53,0
650089476,2016-6-17, 05:34:55,0
108770037,2016-6-18, 21:05:52,0
497823280,2016-6-18, 00:09:03,1
441857919,2016-6-18, 01:37:21,0
745493163,2016-6-19, 15:11:37,0
36227343,2016-6-20, 22:40:07,1
272189555,2016-6-20, 08:05:23,1
82002006,2016-6-20, 06:02:06,0
977236498,2016-6-21, 00:39:59,0
587147125,2016-6-22, 21:53:40,1
811066572,2016-6-23, 14:47:39,1
789850537,2016-6-23, 02:11:14,0
783003214,2016-6-23, 05:43:10,0
713925734,2016-6-24, 21:01:33,0
353836691,2016-6-24, 03:46:40,0
47152099,2016-6-24, 03:00:07,0
661209384,2016-6-25, 15:34:42,1
468249675,2016-6-25, 05:34:24,0
645804531,2016-6-25, 04:18:16,0
579187689,2016-6-25, 09:19:34,0
108028312,2016-6-25, 10:14:38,0
251344904,2016-6-26, 17:37:10,1
257697442,2016-6-26, 10:04:27,1
814363950,2016-6-26, 18:57:25,1
656860655,2016-6-27, 08:28:54,0
37536740,2016-6-27, 10:25:52,1
335561018,2016-6-27, 05:59:46,1
880338659,2016-6-29, 09:15:21,0
276727400,2016-6-30, 10:07:56,0
414489060,2016-7-2, 10:14:56,1
124316143,2016-7-2, 01:43:03,1
857202869,2016-7-4, 20:51:53,0
198692112,2016-7-4, 18:55:11,0
887743276,2016-7-4, 19:26:04,0
930625610,2016-7-5, 21:49:35,0
108770037,2016-7-5, 14:38:41,1
461881513,2016-7-5, 06:34:44,1
331940828,2016-7-6, 20:53:31,0
274279596,2016-7-6, 19:01:00,1
95766281,2016-7-7, 15:06:06,0
741578443,2016-7-7, 08:19:25,0
880338659,2016-7-7, 10:34:36,1
359796001,2016-7-8, 21:46:20,0
106781578,2016-7-8, 19:20:46,0
257697442,2016-7-8, 16:59:13,0
587147125,2016-7-8, 04:50:37,0
266820115,2016-7-9, 00:51:21,0
759341656,2016-7-9, 00:40:45,1
760173167,2016-7-9, 09:56:45,1
887565472,2016-7-9, 09:58:37,1
891378884,2016-7-10, 08:51:33,1
511170206,2016-7-11, 23:31:28,0
709380995,2016-7-11, 02:45:18,0
288329838,2016-7-11, 07:28:38,1
967723720,2016-7-11, 02:38:26,0
717957115,2016-7-12, 17:24:02,0
812625339,2016-7-13, 20:41:52,0
752648657,2016-7-13, 20:01:58,0
579250358,2016-7-14, 22:57:27,0
884158067,2016-7-14, 07:59:47,1
533909528,2016-7-15, 22:22:03,1
973233580,2016-7-15, 10:27:32,1
734846677,2016-7-16, 07:27:17,1
250883241,2016-7-17, 05:15:53,0
452218665,2016-7-17, 14:09:17,1
684873472,2016-7-17, 13:02:32,0
538848730,2016-7-18, 06:08:37,1
497924076,2016-7-18, 12:56:33,0
497924076,2016-7-18, 16:47:48,0
324322501,2016-7-19, 23:30:25,1
913556104,2016-7-20, 12:35:55,0
89977840,2016-7-20, 07:42:59,1
836740574,2016-7-21, 22:08:59,0
993826236,2016-7-21, 06:08:36,1
155877543,2016-7-21, 15:01:34,0
562113148,2016-7-21, 04:12:50,0
572598720,2016-7-22, 20:13:47,1
890263564,2016-7-23, 04:13:48,1
734846677,2016-7-24, 19:15:50,1
249020964,2016-7-26, 20:18:26,0
866230323,2016-7-26, 06:20:19,1
320146798,2016-7-26, 22:14:48,0
55992088,2016-7-26, 01:36:26,1
236327583,2016-7-26, 22:59:47,0
503547027,2016-7-26, 23:35:50,1
671956331,2016-7-26, 15:14:54,0
709233051,2016-7-27, 14:02:30,1
339972746,2016-7-27, 07:43:37,1
257486418,2016-7-28, 23:16:15,0
54212017,2016-7-28, 14:23:59,0
736220732,2016-7-30, 09:06:12,0
108028312,2016-7-30, 19:53:03,0
161320363,2016-7-31, 16:30:25,0
371367041,2016-8-1, 22:49:02,0
37536740,2016-8-1, 23:57:15,0
575007037,2016-8-2, 06:08:50,0
138539164,2016-8-2, 20:25:28,1
205384830,2016-8-3, 02:18:58,0
329384636,2016-8-4, 07:54:52,0
876196409,2016-8-4, 10:51:01,1
794859272,2016-8-5, 09:05:48,1
902828529,2016-8-5, 18:35:54,0
894297868,2016-8-6, 22:41:50,0
151484124,2016-8-7, 04:12:12,1
85476391,2016-8-7, 07:30:59,0
875550264,2016-8-8, 09:07:38,0
572833326,2016-8-9, 04:20:51,1
410062486,2016-8-9, 01:36:16,1
973233580,2016-8-10, 12:01:45,0
43047917,2016-8-10, 15:56:00,0
513802507,2016-8-11, 08:37:50,0
939613784,2016-8-11, 03:21:37,1
251344904,2016-8-11, 19:45:44,1
340779530,2016-8-11, 10:01:56,0
658434744,2016-8-11, 20:54:29,0
240700146,2016-8-11, 23:11:30,0
779910923,2016-8-12, 00:24:46,0
511031003,2016-8-12, 09:08:05,0
930463260,2016-8-12, 12:39:25,0
663731349,2016-8-12, 11:02:10,0
890263564,2016-8-13, 10:05:06,0
946260883,2016-8-13, 02:01:54,1
890447896,2016-8-13, 10:33:32,0
744930199,2016-8-13, 23:24:03,0
20928681,2016-8-13, 09:49:14,1
469996285,2016-8-14, 02:05:16,1
924494374,2016-8-14, 11:37:29,1
874717834,2016-8-15, 02:19:41,0
781721212,2016-8-15, 09:59:31,1
274279596,2016-8-15, 14:50:57,0
142340620,2016-8-16, 04:58:06,0
113594200,2016-8-16, 23:55:28,0
108770037,2016-8-16, 04:07:04,0
251344904,2016-8-17, 03:05:03,0
958419967,2016-8-17, 16:21:29,0
243012928,2016-8-17, 02:55:44,0
213744425,2016-8-18, 16:01:51,1
727081265,2016-8-18, 08:15:28,0
974448611,2016-8-18, 19:50:25,0
373802732,2016-8-18, 06:05:51,0
887743276,2016-8-19, 17:34:01,0
462604504,2016-8-20, 07:28:18,0
496838803,2016-8-20, 23:26:26,0
941404633,2016-8-21, 13:52:27,0
381050645,2016-8-21, 15:48:29,1
760711182,2016-8-21, 23:12:10,1
588741327,2016-8-21, 00:09:08,0
891308596,2016-8-21, 13:54:45,0
726969374,2016-8-21, 14:02:32,0
386179731,2016-8-22, 04:28:24,1
13546826,2016-8-22, 12:08:24,0
245756394,2016-8-23, 15:14:44,0
55992088,2016-8-23, 20:26:53,1
63711955,2016-8-25, 12:32:06,0
902828529,2016-8-25, 05:16:24,1
774951427,2016-8-25, 07:49:11,1
13546826,2016-8-26, 10:06:17,1
114352997,2016-8-26, 16:17:07,0
144064885,2016-8-26, 05:25:37,1
152990366,2016-8-27, 08:02:06,0
33402069,2016-8-27, 12:55:28,0
110032967,2016-8-28, 11:48:14,0
937624950,2016-8-28, 05:21:57,0
904392445,2016-8-29, 07:43:03,0
449368633,2016-8-29, 15:34:02,0
650209135,2016-8-29, 11:42:25,0
65871264,2016-8-29, 03:29:35,1
246611131,2016-8-29, 18:21:04,0
709140187,2016-8-30, 18:54:12,1
496838803,2016-8-30, 09:32:40,0
857235237,2016-8-30, 13:21:13,1
554808092,2016-9-2, 19:19:08,0
302429738,2016-9-4, 06:29:50,1
84721212,2016-9-4, 23:07:47,1
512180272,2016-9-5, 00:21:40,1
789850537,2016-9-5, 15:31:05,1
821906208,2016-9-5, 08:22:30,0
224787978,2016-9-6, 14:51:13,1
657557396,2016-9-6, 22:18:31,1
764655494,2016-9-6, 06:19:03,1
274279596,2016-9-7, 16:23:26,1
920290325,2016-9-7, 10:59:30,1
177093643,2016-9-8, 02:43:14,1
764655494,2016-9-9, 22:04:56,0
579187689,2016-9-9, 17:07:59,0
473139322,2016-9-9, 00:18:24,0
764747665,2016-9-10, 21:27:55,0
885873471,2016-9-10, 09:59:39,1
782942471,2016-9-11, 15:59:59,0
959442615,2016-9-11, 08:52:43,1
90827216,2016-9-11, 18:00:26,0
891308596,2016-9-11, 04:50:19,1
789850537,2016-9-12, 18:36:10,0
650209135,2016-9-12, 17:36:51,0
663731349,2016-9-13, 12:29:58,1
460172409,2016-9-13, 01:54:50,0
462604504,2016-9-13, 18:18:42,0
345521968,2016-9-14, 22:22:09,0
496838803,2016-9-14, 13:18:22,0
407909346,2016-9-15, 00:52:26,0
887743276,2016-9-15, 05:09:43,0
910128409,2016-9-15, 02:50:30,0
231022380,2016-9-16, 13:01:47,1
813225820,2016-9-16, 11:55:30,1
47152099,2016-9-17, 08:12:00,0
891308596,2016-9-17, 04:13:23,0
760711182,2016-9-17, 09:46:48,1
243604544,2016-9-17, 05:18:22,0
108770037,2016-9-17, 09:33:34,0
439503049,2016-9-18, 18:04:43,0
177093643,2016-9-18, 11:35:26,0
161095929,2016-9-18, 07:45:11,1
894911675,2016-9-19, 21:44:03,0
813225820,2016-9-19, 03:06:13,1
213943638,2016-9-19, 10:39:09,1
884158067,2016-9-19, 23:55:53,1
339972746,2016-9-20, 22:31:42,0
58948366,2016-9-21, 00:18:07,0
884158067,2016-9-21, 20:12:55,0
296973894,2016-9-22, 12:40:47,1
876196409,2016-9-22, 19:18:07,1
760173167,2016-9-23, 01:53:02,0
645684285,2016-9-23, 16:56:00,1
857235237,2016-9-23, 19:25:55,0
501726250,2016-9-24, 02:51:58,0
600311506,2016-9-24, 03:57:22,0
302429738,2016-9-24, 16:38:09,1
752453274,2016-9-26, 17:32:41,0
246611131,2016-9-27, 07:25:53,0
240700146,2016-9-27, 10:22:43,1
579187689,2016-9-28, 21:39:13,0
512180272,2016-9-29, 06:26:19,0
152990366,2016-9-29, 05:56:07,1
811859003,2016-9-29, 21:17:49,1
562113148,2016-9-30, 09:34:23,1
599541550,2016-9-30, 17:08:55,0
90827216,2016-10-1, 06:23:28,1
95766281,2016-10-2, 03:49:50,0
874717834,2016-10-2, 17:01:03,1
911125292,2016-10-3, 05:39:50,1
672292431,2016-10-4, 13:57:12,1
452218665,2016-10-4, 20:47:00,1
100776759,2016-10-5, 15:06:45,0
439503049,2016-10-5, 22:24:35,0
319272134,2016-10-6, 08:32:06,1
894297868,2016-10-7, 17:27:56,0
961848254,2016-10-9, 02:16:31,0
734846677,2016-10-9, 22:48:07,0
982273665,2016-10-9, 16:21:18,1
940114001,2016-10-10, 06:32:53,0
219422930,2016-10-10, 07:11:06,0
709380995,2016-10-10, 23:16:18,0
885873471,2016-10-11, 02:13:53,1
875550264,2016-10-11, 05:53:47,1
25427930,2016-10-11, 12:16:16,0
243604544,2016-10-11, 22:59:28,0
173438721,2016-10-12, 18:53:28,1
971435080,2016-10-12, 20:58:36,1
349114257,2016-10-12, 12:08:26,0
414267678,2016-10-12, 21:29:11,1
253835015,2016-10-13, 06:31:21,0
343860335,2016-10-13, 15:19:15,0
820429431,2016-10-14, 17:42:06,0
77695838,2016-10-14, 20:11:07,1
820008693,2016-10-15, 01:44:57,0
940604018,2016-10-15, 07:00:49,0
912488921,2016-10-15, 16:18:05,1
95341436,2016-10-16, 01:44:49,1
930625610,2016-10-16, 13:20:40,1
191164697,2016-10-16, 05:46:22,1
157349760,2016-10-17, 09:47:50,0
286911308,2016-10-17, 17:33:07,1
860795654,2016-10-18, 23:27:41,0
55384168,2016-10-18, 23:32:03,1
485703482,2016-10-19, 07:47:42,1
32863519,2016-10-19, 11:33:49,1
63711955,2016-10-20, 06:58:03,1
764655494,2016-10-20, 04:40:40,1
527447594,2016-10-21, 14:01:54,1
249020964,2016-10-22, 02:03:41,0
584755631,2016-10-22, 14:51:26,1
781695978,2016-10-22, 04:08:15,0
20074037,2016-10-23, 04:43:48,0
545851085,2016-10-23, 09:57:50,1
157349760,2016-10-24, 05:18:41,0
359796001,2016-10-26, 18:31:31,1
343860335,2016-10-26, 20:26:06,0
874717834,2016-10-26, 13:08:02,0
377127646,2016-10-26, 03:08:45,1
85476391,2016-10-27, 05:14:38,1
782942471,2016-10-27, 15:45:17,1
813225820,2016-10-27, 00:04:09,1
177093643,2016-10-27, 12:23:05,0
38462410,2016-10-27, 03:22:41,0
921991189,2016-10-27, 10:04:30,1
936919846,2016-10-28, 23:22:18,0
250883241,2016-10-28, 04:18:52,0
781695978,2016-10-28, 11:48:05,1
774951427,2016-10-30, 06:29:27,0
90827216,2016-10-30, 07:21:34,0
257486418,2016-10-31, 00:08:46,0
697492015,2016-10-31, 13:37:15,0
924494374,2016-10-31, 23:41:20,1
741578443,2016-11-1, 12:53:32,1
669952766,2016-11-1, 00:20:09,1
84721212,2016-11-2, 20:12:06,1
65871264,2016-11-2, 18:42:25,1
614334441,2016-11-3, 09:06:56,1
257697442,2016-11-3, 23:37:34,0
891308596,2016-11-3, 23:17:27,0
89977840,2016-11-4, 07:09:06,0
448726493,2016-11-5, 01:05:35,1
288329838,2016-11-5, 08:01:02,1
646187283,2016-11-6, 11:55:20,1
902240334,2016-11-6, 06:40:07,1
521988878,2016-11-6, 08:02:43,0
752648657,2016-11-6, 14:44:26,1
319532664,2016-11-7, 18:17:29,1
315004189,2016-11-7, 14:59:20,1
507313935,2016-11-7, 21:31:36,0
207981565,2016-11-7, 16:45:10,1
90827216,2016-11-8, 14:09:42,0
988578192,2016-11-9, 11:15:35,1
613644888,2016-11-9, 02:43:47,0
353558541,2016-11-9, 02:20:55,0
110032967,2016-11-9, 02:52:19,1
765201484,2016-11-11, 15:03:53,1
600311506,2016-11-12, 00:32:06,1
759341656,2016-11-12, 14:23:01,0
714691081,2016-11-13, 06:33:37,1
894297868,2016-11-13, 02:48:17,0
77695838,2016-11-13, 21:13:56,1
764655494,2016-11-13, 13:33:15,0
646187283,2016-11-13, 08:47:17,1
296973894,2016-11-14, 14:49:25,1
243604544,2016-11-14, 01:00:50,1
113330568,2016-11-14, 10:47:51,0
713925734,2016-11-15, 02:00:33,0
363743428,2016-11-15, 19:45:15,1
10758917,2016-11-16, 16:26:20,1
245756394,2016-11-16, 09:28:35,1
733811507,2016-11-17, 13:13:42,0
58948366,2016-11-17, 11:33:20,0
571345793,2016-11-17, 12:55:39,1
240700146,2016-11-18, 05:52:00,1
231180167,2016-11-18, 19:41:01,0
940114001,2016-11-18, 05:23:51,1
190653849,2016-11-18, 01:39:48,1
214498657,2016-11-20, 07:06:45,0
376101238,2016-11-20, 01:58:11,0
207981565,2016-11-21, 19:50:55,1
780382815,2016-11-21, 05:48:01,1
411909631,2016-11-21, 18:34:56,0
936626245,2016-11-22, 08:12:58,1
453162781,2016-11-23, 07:36:26,0
960412178,2016-11-23, 11:34:48,1
340779530,2016-11-23, 00:46:47,0
891378884,2016-11-24, 07:51:29,1
492838165,2016-11-24, 05:56:36,0
161320363,2016-11-24, 02:33:06,0
837883106,2016-11-25, 16:54:35,0
901446233,2016-11-25, 19:42:53,1
294704549,2016-11-26, 21:04:13,0
642188290,2016-11-28, 01:55:37,1
927929508,2016-11-29, 12:05:59,1
381050645,2016-11-30, 15:33:04,0
315271923,2016-12-1, 15:08:13,0
90995248,2016-12-1, 01:51:37,0
745493163,2016-12-2, 11:34:49,1
36044425,2016-12-2, 05:22:12,1
941404633,2016-12-2, 09:02:52,1
811859003,2016-12-2, 23:52:01,1
570472938,2016-12-2, 02:36:16,1
940561927,2016-12-3, 09:23:40,0
199035533,2016-12-3, 01:34:58,1
351402191,2016-12-3, 19:14:20,1
890263564,2016-12-4, 08:41:14,1
497823280,2016-12-4, 04:00:08,0
324322501,2016-12-5, 04:13:37,0
409664056,2016-12-5, 10:19:39,1
258843561,2016-12-6, 23:58:57,0
626923077,2016-12-6, 08:12:50,0
765201484,2016-12-6, 18:04:00,1
198064227,2016-12-6, 01:18:52,1
341242768,2016-12-7, 08:22:33,0
433947680,2016-12-7, 04:26:25,1
427650848,2016-12-8, 04:32:22,1
745493163,2016-12-8, 21:15:27,0
716700496,2016-12-8, 04:15:28,1
794469413,2016-12-8, 13:30:55,0
175591702,2016-12-9, 23:16:47,1
734846677,2016-12-9, 08:46:26,1
999185109,2016-12-9, 19:12:56,1
891378884,2016-12-9, 00:53:25,0
319272134,2016-12-9, 19:38:45,1
343860335,2016-12-10, 12:28:00,0
993826236,2016-12-10, 04:07:41,1
949773282,2016-12-10, 06:30:29,0
318121029,2016-12-11, 00:03:25,1
961848254,2016-12-11, 03:29:36,1
359796001,2016-12-11, 03:33:21,0
875550264,2016-12-11, 17:48:08,1
240700146,2016-12-12, 16:16:50,0
313238929,2016-12-12, 00:16:08,1
575007037,2016-12-13, 07:09:13,0
848307909,2016-12-13, 17:29:15,1
214498657,2016-12-14, 23:05:07,1
30495299,2016-12-14, 06:08:00,1
411909631,2016-12-14, 05:44:06,0
722735509,2016-12-14, 18:29:08,0
254971311,2016-12-15, 14:49:00,0
228842167,2016-12-15, 03:36:56,1
554808092,2016-12-15, 12:44:10,0
781667651,2016-12-16, 06:12:36,1
500196182,2016-12-17, 09:37:44,1
113330568,2016-12-17, 20:57:57,1
671956331,2016-12-18, 01:49:58,1
646187283,2016-12-18, 15:55:49,0
170240709,2016-12-18, 20:50:31,0
598122757,2016-12-19, 12:10:25,0
188530138,2016-12-19, 21:45:36,0
55937134,2016-12-19, 14:46:37,1
236327583,2016-12-20, 10:33:44,1
717957115,2016-12-21, 16:21:13,1
770899050,2016-12-21, 15:36:31,1
142871680,2016-12-22, 13:45:08,0
940604018,2016-12-22, 06:27:39,1
417511401,2016-12-22, 19:14:27,1
469508910,2016-12-23, 16:43:30,0
240700146,2016-12-24, 06:22:22,1
834937677,2016-12-24, 09:45:32,0
469996285,2016-12-25, 16:25:51,0
44740140,2016-12-25, 11:00:11,1
213943638,2016-12-25, 10:03:23,0
765201484,2016-12-26, 07:52:09,0
722735509,2016-12-26, 18:26:59,0
499864274,2016-12-26, 01:26:34,0
187652627,2016-12-26, 17:56:00,1
58948366,2016-12-26, 05:18:46,1
497823280,2016-12-26, 09:31:13,1
88620503,2016-12-27, 15:45:29,1
644492965,2016-12-28, 11:01:02,1
353936712,2016-12-28, 20:33:43,0
781667651,2016-12-30, 14:04:01,0
722735509,2016-12-30, 03:19:02,1
90827216,2016-12-31, 15:18:37,0
860795654,2016-12-31, 21:26:59,0
779910923,2017-1-1, 21:59:14,0
540328465,2017-1-1, 23:37:16,1
717957115,2017-1-1, 19:15:49,1
667152805,2017-1-1, 21:42:06,1
77695838,2017-1-1, 00:17:37,1
658121126,2017-1-1, 13:59:18,1
92972567,2017-1-1, 18:11:11,0
887565472,2017-1-1, 06:31:36,1
587147125,2017-1-1, 03:18:33,1
891308596,2017-1-1, 21:20:24,1
692056316,2017-1-2, 08:20:56,0
231022380,2017-1-2, 16:27:07,1
37536740,2017-1-2, 04:07:25,0
690706473,2017-1-2, 06:50:03,1
294907598,2017-1-2, 13:30:14,1
205384830,2017-1-3, 00:47:09,1
784258005,2017-1-5, 11:26:38,1
135703538,2017-1-5, 16:33:51,1
492838165,2017-1-6, 03:57:36,1
679397142,2017-1-7, 01:15:47,1
497823280,2017-1-7, 05:57:27,1
980844757,2017-1-7, 23:37:05,1
796272058,2017-1-8, 21:10:30,1
473139322,2017-1-8, 00:15:18,1
213943638,2017-1-8, 07:26:56,1
20928681,2017-1-9, 04:32:25,1
579250358,2017-1-9, 19:45:45,1
310532946,2017-1-9, 08:41:24,1
645684285,2017-1-9, 11:56:36,1
386179731,2017-1-9, 06:40:19,1
95341436,2017-1-10, 13:12:18,1
460172409,2017-1-10, 02:37:09,1
172046868,2017-1-10, 05:39:35,1
572598720,2017-1-10, 13:06:21,1
154025031,2017-1-10, 08:02:40,1
40717269,2017-1-11, 13:41:50,0
902383085,2017-1-12, 01:23:33,1
175319160,2017-1-12, 14:34:14,1
243604544,2017-1-12, 03:13:45,0
288329838,2017-1-13, 05:24:01,1
152990366,2017-1-13, 16:58:32,1
428748310,2017-1-14, 08:18:24,1
921991189,2017-1-15, 00:54:21,0
482306533,2017-1-15, 01:06:18,1
752648657,2017-1-16, 16:48:45,0
579176852,2017-1-16, 14:10:49,0
258843561,2017-1-17, 15:46:46,0
684873472,2017-1-17, 02:49:46,0
587147125,2017-1-17, 11:47:17,0
709233051,2017-1-17, 19:55:19,1
236327583,2017-1-18, 10:03:09,1
173438721,2017-1-18, 00:54:52,1
191164697,2017-1-18, 20:06:57,1
207433361,2017-1-19, 22:29:07,0
734846677,2017-1-19, 12:39:15,1
598109790,2017-1-20, 21:18:12,1
268504394,2017-1-20, 11:14:04,0
297594192,2017-1-21, 15:49:48,1
887565472,2017-1-21, 05:45:14,1
621675104,2017-1-22, 05:06:49,1
154025031,2017-1-22, 11:47:28,1
236327583,2017-1-22, 23:11:31,1
315271923,2017-1-22, 21:19:06,1
152990366,2017-1-23, 19:14:42,1
770899050,2017-1-24, 16:08:10,1
784258005,2017-1-24, 04:11:47,1
263326727,2017-1-25, 11:45:51,1
986675250,2017-1-25, 16:11:28,0
110032967,2017-1-26, 12:48:21,1
243604544,2017-1-26, 07:36:17,1
562113148,2017-1-26, 21:54:39,1
980844757,2017-1-27, 02:47:06,1
880338659,2017-1-27, 22:34:44,1
709380995,2017-1-27, 06:34:12,1
970786556,2017-1-27, 08:47:37,0
613644888,2017-1-29, 17:51:58,1
971435080,2017-1-29, 12:02:33,0
825065583,2017-1-29, 13:13:26,1
646187283,2017-1-29, 05:06:59,1
245756394,2017-1-30, 16:13:59,0
302429738,2017-1-30, 15:45:32,1
554808092,2017-1-30, 16:19:14,0
887565472,2017-1-30, 07:36:34,1
602744332,2017-2-1, 08:25:02,1
741578443,2017-2-1, 08:32:45,1
315271923,2017-2-1, 07:49:04,1
741386846,2017-2-2, 14:46:25,0
930463260,2017-2-2, 18:21:52,0
108028312,2017-2-2, 13:37:58,0
251278161,2017-2-2, 13:16:28,0
701755906,2017-2-2, 23:51:59,1
507313935,2017-2-3, 00:34:47,1
725517691,2017-2-4, 14:18:23,1
745493163,2017-2-4, 18:29:47,1
22960951,2017-2-4, 05:10:43,1
642188290,2017-2-4, 17:48:36,1
743937636,2017-2-5, 01:52:15,1
56432761,2017-2-6, 23:00:24,1
491342115,2017-2-6, 08:06:23,1
296973894,2017-2-7, 06:07:04,0
708709584,2017-2-7, 23:55:19,1
371367041,2017-2-7, 11:20:37,1
288329838,2017-2-8, 16:43:00,0
729430770,2017-2-8, 22:03:47,1
907199366,2017-2-9, 22:18:08,1
646187283,2017-2-9, 04:49:36,1
584755631,2017-2-10, 20:27:20,1
658121126,2017-2-10, 21:21:05,1
324322501,2017-2-11, 04:17:39,1
570472938,2017-2-12, 22:46:00,1
812625339,2017-2-12, 03:29:48,0
414489060,2017-2-13, 11:20:56,0
319532664,2017-2-13, 02:38:37,1
167689334,2017-2-14, 03:24:03,0
149936005,2017-2-15, 16:15:23,0
642188290,2017-2-16, 12:45:56,0
100776759,2017-2-16, 06:02:05,0
662716631,2017-2-17, 15:52:11,1
22960951,2017-2-17, 11:11:08,1
297765207,2017-2-18, 09:07:39,0
107544776,2017-2-18, 16:40:29,0
386179731,2017-2-18, 03:56:11,1
349114257,2017-2-19, 00:39:14,1
643343066,2017-2-19, 21:25:23,0
429489946,2017-2-19, 16:24:15,1
513802507,2017-2-20, 05:50:17,1
20928681,2017-2-20, 08:05:39,0
377127646,2017-2-21, 05:01:42,1
498214019,2017-2-21, 19:40:37,0
921991189,2017-2-21, 09:16:59,1
278070103,2017-2-23, 23:55:53,1
672292431,2017-2-23, 09:19:09,1
304031902,2017-2-23, 11:04:12,1
10300293,2017-2-24, 23:29:38,1
263326727,2017-2-24, 16:32:38,1
213744425,2017-2-24, 14:03:53,0
531218893,2017-2-24, 14:15:04,0
949773282,2017-2-24, 16:30:01,1
102583929,2017-2-25, 22:10:48,0
709233051,2017-2-25, 15:08:00,0
154025031,2017-2-25, 17:06:13,1
497823280,2017-2-27, 11:33:07,1
679397142,2017-3-1, 10:27:19,0
646187283,2017-3-1, 19:54:17,1
161320363,2017-3-1, 16:45:56,1
436868349,2017-3-2, 02:40:33,0
857235237,2017-3-3, 08:16:52,1
473139322,2017-3-3, 09:40:52,1
993487538,2017-3-3, 14:20:00,1
657557396,2017-3-3, 17:09:22,1
161090885,2017-3-4, 22:33:37,1
149936005,2017-3-4, 15:49:20,1
782942471,2017-3-4, 09:18:48,1
69713477,2017-3-4, 15:57:13,1
875550264,2017-3-4, 09:25:25,1
55992088,2017-3-4, 12:17:51,1
679397142,2017-3-5, 05:24:12,1
311010301,2017-3-5, 01:31:04,1
781667651,2017-3-5, 13:03:17,1
359796001,2017-3-5, 20:49:28,1
389271882,2017-3-6, 17:04:08,1
936919846,2017-3-6, 05:37:44,1
963102658,2017-3-6, 08:16:36,1
249020964,2017-3-6, 03:45:59,1
930625610,2017-3-7, 22:56:18,1
393265215,2017-3-7, 21:25:11,0
439503049,2017-3-7, 20:23:59,1
857235237,2017-3-7, 10:48:09,0
427650848,2017-3-8, 20:25:05,1
646187283,2017-3-8, 14:36:59,1
340541699,2017-3-9, 17:04:31,0
251344904,2017-3-10, 03:09:05,0
95694612,2017-3-10, 00:38:15,1
32863519,2017-3-10, 11:45:54,1
645804531,2017-3-11, 03:23:01,1
811859003,2017-3-12, 21:31:54,0
378737768,2017-3-12, 14:11:31,1
587772229,2017-3-12, 05:36:01,1
476442702,2017-3-12, 00:26:56,0
716155574,2017-3-12, 00:24:09,1
684873472,2017-3-13, 11:28:13,1
59740381,2017-3-15, 13:47:10,0
857235237,2017-3-16, 09:53:29,1
848307909,2017-3-17, 07:31:02,1
598122757,2017-3-17, 05:44:44,0
584755631,2017-3-17, 17:45:19,0
913556104,2017-3-18, 08:25:21,1
398148580,2017-3-18, 23:26:42,0
679397142,2017-3-19, 06:28:02,1
315004189,2017-3-19, 23:21:36,0
884158067,2017-3-20, 05:39:35,1
346248436,2017-3-20, 16:10:39,1
734846677,2017-3-20, 23:17:27,1
504722514,2017-3-22, 10:03:59,1
117729356,2017-3-22, 00:30:38,0
154025031,2017-3-23, 01:14:42,0
396962320,2017-3-25, 04:15:46,1
263326727,2017-3-25, 11:11:11,1
106781578,2017-3-25, 19:46:31,1
156610884,2017-3-26, 03:42:24,1
646187283,2017-3-26, 01:22:03,0
144064885,2017-3-27, 14:31:08,1
901446233,2017-3-27, 14:24:58,0
504722514,2017-3-27, 06:53:19,0
492838165,2017-3-28, 08:01:59,0
769723295,2017-3-28, 10:51:18,1
721816654,2017-3-29, 22:51:44,1
372977360,2017-3-31, 21:58:04,0
504722514,2017-3-31, 00:02:19,0
988578192,2017-3-31, 19:27:04,0
805911404,2017-4-2, 03:55:17,1
109336995,2017-4-2, 18:09:11,0
600311506,2017-4-3, 01:48:19,1
152271743,2017-4-3, 20:11:03,0
268504394,2017-4-4, 18:00:49,1
900606861,2017-4-5, 07:41:11,1
982273665,2017-4-5, 11:57:22,1
386179731,2017-4-5, 04:48:45,1
204275796,2017-4-6, 19:25:16,1
257486418,2017-4-6, 05:06:21,1
504722514,2017-4-6, 10:51:22,0
53230239,2017-4-6, 18:57:47,1
648099808,2017-4-7, 04:13:17,0
857235237,2017-4-7, 06:27:32,1
667152805,2017-4-7, 12:25:15,1
359796001,2017-4-7, 17:47:45,0
343560920,2017-4-8, 12:37:10,1
462604504,2017-4-8, 12:27:15,0
274279596,2017-4-9, 15:40:03,1
37536740,2017-4-10, 05:06:33,1
302429738,2017-4-11, 12:16:20,1
496838803,2017-4-11, 02:54:26,1
668196884,2017-4-12, 21:30:03,1
395793229,2017-4-13, 17:33:24,1
572598720,2017-4-13, 02:38:59,1
138539164,2017-4-13, 18:43:15,1
554808092,2017-4-14, 10:36:29,1
439503049,2017-4-15, 15:28:22,1
896998598,2017-4-15, 23:14:11,0
716155574,2017-4-16, 07:53:37,0
373802732,2017-4-17, 05:52:45,0
825292028,2017-4-17, 21:46:48,0
107544776,2017-4-18, 17:37:56,1
894297868,2017-4-18, 14:05:47,1
884158067,2017-4-18, 10:52:34,1
