```,click_start_Date,click_start_Time,Click_EndDate,Click_EndTime,AdID,DisplayDate,DisplayTime,,,
418,2016-8-14,11:38:02,2016-8-14,11:38:08,924494374,2016-8-14,11:37:29,,,
485,2016-8-15,02:20:09,2016-8-15,02:20:37,874717834,2016-8-15,02:19:41,,,
483,2016-8-15,09:59:48,2016-8-15,10:00:02,781721212,2016-8-15,09:59:31,,,
418,2016-8-15,14:51:04,2016-8-15,14:51:15,274279596,2016-8-15,14:50:57,,,
466,2016-8-16,23:55:40,2016-8-16,23:56:26,113594200,2016-8-16,23:55:28,,,
415,2016-8-17,02:55:52,2016-8-17,02:56:14,243012928,2016-8-17,02:55:44,,,
417,2016-8-18,06:06:05,2016-8-18,06:06:30,373802732,2016-8-18,06:05:51,,,
339,2016-8-18,08:15:36,2016-8-18,08:16:22,727081265,2016-8-18,08:15:28,,,
429,2016-8-18,19:50:30,2016-8-18,19:50:48,974448611,2016-8-18,19:50:25,,,
440,2016-8-20,07:28:46,2016-8-20,07:29:26,462604504,2016-8-20,07:28:18,,,
176,2016-8-21,15:48:45,2016-8-21,15:48:47,381050645,2016-8-21,15:48:29,,,
455,2016-8-22,04:28:32,2016-8-22,04:29:05,386179731,2016-8-22,04:28:24,,,
432,2016-8-23,15:15:12,2016-8-23,15:15:39,245756394,2016-8-23,15:14:44,,,
493,2016-8-25,07:49:27,2016-8-25,07:49:50,774951427,2016-8-25,07:49:11,,,
443,2016-8-26,05:26:11,2016-8-26,05:27:06,144064885,2016-8-26,05:25:37,,,
468,2016-8-27,12:56:02,2016-8-27,12:56:15,33402069,2016-8-27,12:55:28,,,
433,2016-8-28,11:48:40,2016-8-28,11:49:30,110032967,2016-8-28,11:48:14,,,
93,2016-8-29,03:29:58,2016-8-29,03:30:23,65871264,2016-8-29,03:29:35,,,
439,2016-8-29,11:42:26,2016-8-29,11:42:45,650209135,2016-8-29,11:42:25,,,
460,2016-8-30,09:32:57,2016-8-30,09:33:09,496838803,2016-8-30,09:32:40,,,
413,2016-8-30,18:54:43,2016-8-30,18:55:10,709140187,2016-8-30,18:54:12,,,
291,2016-9-2,19:19:18,2016-9-2,19:19:19,554808092,2016-9-2,19:19:08,,,
486,2016-9-4,06:30:20,2016-9-4,06:31:09,302429738,2016-9-4,06:29:50,,,
396,2016-9-5,08:22:31,2016-9-5,08:22:47,821906208,2016-9-5,08:22:30,,,
491,2016-9-6,22:18:40,2016-9-6,22:18:48,657557396,2016-9-6,22:18:31,,,
478,2016-9-7,10:59:43,2016-9-7,11:00:03,920290325,2016-9-7,10:59:30,,,
277,2016-9-7,16:23:59,2016-9-7,16:24:50,274279596,2016-9-7,16:23:26,,,
445,2016-9-9,17:08:20,2016-9-9,17:08:39,579187689,2016-9-9,17:07:59,,,
458,2016-9-9,22:05:28,2016-9-9,22:05:45,764655494,2016-9-9,22:04:56,,,
460,2016-9-10,10:00:06,2016-9-10,10:00:08,885873471,2016-9-10,09:59:39,,,
428,2016-9-10,21:28:13,2016-9-10,21:28:26,764747665,2016-9-10,21:27:55,,,
172,2016-9-11,08:53:10,2016-9-11,08:53:20,959442615,2016-9-11,08:52:43,,,
496,2016-9-11,18:00:44,2016-9-11,18:01:16,90827216,2016-9-11,18:00:26,,,
446,2016-9-12,17:37:08,2016-9-12,17:37:12,650209135,2016-9-12,17:36:51,,,
474,2016-9-13,01:55:07,2016-9-13,01:55:30,460172409,2016-9-13,01:54:50,,,
388,2016-9-13,12:29:59,2016-9-13,12:30:17,663731349,2016-9-13,12:29:58,,,
416,2016-9-14,13:18:24,2016-9-14,13:18:30,496838803,2016-9-14,13:18:22,,,
408,2016-9-15,00:52:40,2016-9-15,00:52:48,407909346,2016-9-15,00:52:26,,,
448,2016-9-15,02:50:36,2016-9-15,02:50:39,910128409,2016-9-15,02:50:30,,,
430,2016-9-15,05:09:50,2016-9-15,05:09:52,887743276,2016-9-15,05:09:43,,,
495,2016-9-16,11:55:34,2016-9-16,11:55:51,813225820,2016-9-16,11:55:30,,,
500,2016-9-16,13:01:50,2016-9-16,13:01:58,231022380,2016-9-16,13:01:47,,,
490,2016-9-17,04:13:50,2016-9-17,04:14:37,891308596,2016-9-17,04:13:23,,,
409,2016-9-17,08:12:14,2016-9-17,08:13:03,47152099,2016-9-17,08:12:00,,,
468,2016-9-17,09:46:52,2016-9-17,09:47:02,760711182,2016-9-17,09:46:48,,,
424,2016-9-18,18:04:56,2016-9-18,18:04:57,439503049,2016-9-18,18:04:43,,,
473,2016-9-19,03:06:19,2016-9-19,03:06:32,813225820,2016-9-19,03:06:13,,,
458,2016-9-19,10:39:35,2016-9-19,10:39:43,213943638,2016-9-19,10:39:09,,,
413,2016-9-19,21:44:22,2016-9-19,21:44:28,894911675,2016-9-19,21:44:03,,,
87,2016-9-23,01:53:31,2016-9-23,01:53:39,760173167,2016-9-23,01:53:02,,,
414,2016-9-23,16:56:31,2016-9-23,16:56:54,645684285,2016-9-23,16:56:00,,,
488,2016-9-24,03:57:22,2016-9-24,03:58:00,600311506,2016-9-24,03:57:22,,,
441,2016-9-27,07:26:01,2016-9-27,07:26:43,246611131,2016-9-27,07:25:53,,,
471,2016-9-28,21:39:33,2016-9-28,21:39:47,579187689,2016-9-28,21:39:13,,,
433,2016-9-29,05:56:42,2016-9-29,05:56:48,152990366,2016-9-29,05:56:07,,,
12,2016-9-29,06:26:41,2016-9-29,06:26:52,512180272,2016-9-29,06:26:19,,,
489,2016-9-29,21:17:58,2016-9-29,21:18:09,811859003,2016-9-29,21:17:49,,,
482,2016-9-30,09:34:34,2016-9-30,09:34:38,562113148,2016-9-30,09:34:23,,,
499,2016-9-30,17:08:55,2016-9-30,17:09:01,599541550,2016-9-30,17:08:55,,,
412,2016-10-1,06:23:45,2016-10-1,06:23:46,90827216,2016-10-1,06:23:28,,,
496,2016-10-4,20:47:10,2016-10-4,20:47:18,452218665,2016-10-4,20:47:00,,,
425,2016-10-5,15:06:52,2016-10-5,15:07:23,100776759,2016-10-5,15:06:45,,,
152,2016-10-9,02:16:44,2016-10-9,02:17:15,961848254,2016-10-9,02:16:31,,,
488,2016-10-10,07:11:19,2016-10-10,07:11:33,219422930,2016-10-10,07:11:06,,,
425,2016-10-11,02:14:20,2016-10-11,02:14:42,885873471,2016-10-11,02:13:53,,,
414,2016-10-11,05:53:59,2016-10-11,05:54:16,875550264,2016-10-11,05:53:47,,,
460,2016-10-11,12:16:36,2016-10-11,12:16:46,25427930,2016-10-11,12:16:16,,,
473,2016-10-12,12:09:01,2016-10-12,12:09:20,349114257,2016-10-12,12:08:26,,,
485,2016-10-12,20:59:08,2016-10-12,20:59:19,971435080,2016-10-12,20:58:36,,,
424,2016-10-12,21:29:26,2016-10-12,21:29:53,414267678,2016-10-12,21:29:11,,,
379,2016-10-14,17:42:40,2016-10-14,17:42:56,820429431,2016-10-14,17:42:06,,,
297,2016-10-14,20:11:22,2016-10-14,20:11:22,77695838,2016-10-14,20:11:07,,,
166,2016-10-15,01:45:31,2016-10-15,01:46:18,820008693,2016-10-15,01:44:57,,,
476,2016-10-15,07:01:22,2016-10-15,07:01:30,940604018,2016-10-15,07:00:49,,,
419,2016-10-15,16:18:17,2016-10-15,16:18:29,912488921,2016-10-15,16:18:05,,,
421,2016-10-16,01:44:54,2016-10-16,01:45:22,95341436,2016-10-16,01:44:49,,,
251,2016-10-17,09:47:57,2016-10-17,09:48:36,157349760,2016-10-17,09:47:50,,,
460,2016-10-17,17:33:33,2016-10-17,17:33:46,286911308,2016-10-17,17:33:07,,,
416,2016-10-19,11:34:23,2016-10-19,11:34:32,32863519,2016-10-19,11:33:49,,,
463,2016-10-21,14:02:07,2016-10-21,14:02:36,527447594,2016-10-21,14:01:54,,,
427,2016-10-22,04:08:28,2016-10-22,04:08:55,781695978,2016-10-22,04:08:15,,,
168,2016-10-22,14:51:42,2016-10-22,14:51:53,584755631,2016-10-22,14:51:26,,,
284,2016-10-23,04:44:15,2016-10-23,04:44:59,20074037,2016-10-23,04:43:48,,,
495,2016-10-23,09:57:57,2016-10-23,09:58:27,545851085,2016-10-23,09:57:50,,,
489,2016-10-26,13:08:25,2016-10-26,13:08:29,874717834,2016-10-26,13:08:02,,,
484,2016-10-26,18:31:40,2016-10-26,18:31:50,359796001,2016-10-26,18:31:31,,,
457,2016-10-26,20:26:25,2016-10-26,20:26:47,343860335,2016-10-26,20:26:06,,,
419,2016-10-27,00:04:15,2016-10-27,00:04:35,813225820,2016-10-27,00:04:09,,,
307,2016-10-27,05:14:45,2016-10-27,05:15:17,85476391,2016-10-27,05:14:38,,,
413,2016-10-27,12:23:22,2016-10-27,12:23:49,177093643,2016-10-27,12:23:05,,,
301,2016-10-27,15:45:39,2016-10-27,15:46:02,782942471,2016-10-27,15:45:17,,,
451,2016-10-28,04:19:27,2016-10-28,04:19:33,250883241,2016-10-28,04:18:52,,,
474,2016-10-28,11:48:16,2016-10-28,11:48:41,781695978,2016-10-28,11:48:05,,,
486,2016-10-28,23:22:24,2016-10-28,23:22:40,936919846,2016-10-28,23:22:18,,,
488,2016-10-30,07:22:04,2016-10-30,07:22:23,90827216,2016-10-30,07:21:34,,,
492,2016-10-31,00:09:06,2016-10-31,00:09:20,257486418,2016-10-31,00:08:46,,,
442,2016-10-31,13:37:42,2016-10-31,13:37:59,697492015,2016-10-31,13:37:15,,,
470,2016-10-31,23:41:21,2016-10-31,23:41:31,924494374,2016-10-31,23:41:20,,,
419,2016-11-2,18:42:54,2016-11-2,18:43:30,65871264,2016-11-2,18:42:25,,,
139,2016-11-2,20:12:27,2016-11-2,20:13:05,84721212,2016-11-2,20:12:06,,,
49,2016-11-3,09:07:05,2016-11-3,09:07:58,614334441,2016-11-3,09:06:56,,,
459,2016-11-3,23:17:27,2016-11-3,23:17:53,891308596,2016-11-3,23:17:27,,,
359,2016-11-3,23:37:37,2016-11-3,23:38:37,257697442,2016-11-3,23:37:34,,,
487,2016-11-6,06:40:37,2016-11-6,06:41:10,902240334,2016-11-6,06:40:07,,,
480,2016-11-6,08:02:58,2016-11-6,08:03:07,521988878,2016-11-6,08:02:43,,,
422,2016-11-6,14:44:32,2016-11-6,14:44:46,752648657,2016-11-6,14:44:26,,,
495,2016-11-7,14:59:27,2016-11-7,15:00:04,315004189,2016-11-7,14:59:20,,,
435,2016-11-7,16:45:26,2016-11-7,16:45:29,207981565,2016-11-7,16:45:10,,,
455,2016-11-7,18:18:01,2016-11-7,18:18:14,319532664,2016-11-7,18:17:29,,,
415,2016-11-7,21:32:02,2016-11-7,21:32:25,507313935,2016-11-7,21:31:36,,,
326,2016-11-9,02:21:13,2016-11-9,02:21:32,353558541,2016-11-9,02:20:55,,,
35,2016-11-9,02:43:51,2016-11-9,02:44:09,613644888,2016-11-9,02:43:47,,,
481,2016-11-9,02:52:50,2016-11-9,02:53:05,110032967,2016-11-9,02:52:19,,,
74,2016-11-12,00:32:38,2016-11-12,00:32:57,600311506,2016-11-12,00:32:06,,,
431,2016-11-12,14:23:32,2016-11-12,14:24:01,759341656,2016-11-12,14:23:01,,,
431,2016-11-13,02:48:31,2016-11-13,02:48:41,894297868,2016-11-13,02:48:17,,,
481,2016-11-13,06:34:07,2016-11-13,06:34:19,714691081,2016-11-13,06:33:37,,,
471,2016-11-14,14:49:28,2016-11-14,14:49:39,296973894,2016-11-14,14:49:25,,,
491,2016-11-16,09:29:05,2016-11-16,09:29:34,245756394,2016-11-16,09:28:35,,,
253,2016-11-16,16:26:44,2016-11-16,16:26:47,10758917,2016-11-16,16:26:20,,,
420,2016-11-17,11:33:21,2016-11-17,11:33:48,58948366,2016-11-17,11:33:20,,,
465,2016-11-17,13:13:53,2016-11-17,13:14:19,733811507,2016-11-17,13:13:42,,,
477,2016-11-18,05:24:17,2016-11-18,05:24:21,940114001,2016-11-18,05:23:51,,,
295,2016-11-18,05:52:26,2016-11-18,05:53:04,240700146,2016-11-18,05:52:00,,,
199,2016-11-18,19:41:17,2016-11-18,19:41:32,231180167,2016-11-18,19:41:01,,,
477,2016-11-20,01:58:41,2016-11-20,01:58:44,376101238,2016-11-20,01:58:11,,,
122,2016-11-21,19:51:05,2016-11-21,19:51:10,207981565,2016-11-21,19:50:55,,,
411,2016-11-22,08:13:32,2016-11-22,08:14:26,936626245,2016-11-22,08:12:58,,,
483,2016-11-23,00:46:55,2016-11-23,00:47:13,340779530,2016-11-23,00:46:47,,,
96,2016-11-23,11:34:51,2016-11-23,11:35:24,960412178,2016-11-23,11:34:48,,,
274,2016-11-24,05:56:55,2016-11-24,05:57:12,492838165,2016-11-24,05:56:36,,,
490,2016-11-28,01:55:45,2016-11-28,01:56:42,642188290,2016-11-28,01:55:37,,,
39,2016-11-29,12:06:04,2016-11-29,12:06:28,927929508,2016-11-29,12:05:59,,,
104,2016-11-30,15:33:17,2016-11-30,15:34:09,381050645,2016-11-30,15:33:04,,,
470,2016-12-1,01:51:41,2016-12-1,01:51:42,90995248,2016-12-1,01:51:37,,,
480,2016-12-1,15:08:38,2016-12-1,15:08:49,315271923,2016-12-1,15:08:13,,,
474,2016-12-2,05:22:44,2016-12-2,05:23:05,36044425,2016-12-2,05:22:12,,,
422,2016-12-2,09:03:17,2016-12-2,09:03:18,941404633,2016-12-2,09:02:52,,,
329,2016-12-2,11:35:22,2016-12-2,11:35:27,745493163,2016-12-2,11:34:49,,,
419,2016-12-2,23:52:15,2016-12-2,23:52:32,811859003,2016-12-2,23:52:01,,,
447,2016-12-3,01:35:28,2016-12-3,01:35:44,199035533,2016-12-3,01:34:58,,,
406,2016-12-3,09:24:14,2016-12-3,09:24:53,940561927,2016-12-3,09:23:40,,,
483,2016-12-3,19:14:42,2016-12-3,19:14:48,351402191,2016-12-3,19:14:20,,,
498,2016-12-5,04:13:41,2016-12-5,04:13:44,324322501,2016-12-5,04:13:37,,,
463,2016-12-6,01:19:18,2016-12-6,01:19:40,198064227,2016-12-6,01:18:52,,,
94,2016-12-6,08:13:12,2016-12-6,08:13:37,626923077,2016-12-6,08:12:50,,,
426,2016-12-6,18:04:04,2016-12-6,18:04:43,765201484,2016-12-6,18:04:00,,,
489,2016-12-7,04:26:37,2016-12-7,04:26:40,433947680,2016-12-7,04:26:25,,,
492,2016-12-7,08:22:36,2016-12-7,08:22:37,341242768,2016-12-7,08:22:33,,,
490,2016-12-8,04:15:32,2016-12-8,04:16:17,716700496,2016-12-8,04:15:28,,,
496,2016-12-8,04:32:42,2016-12-8,04:32:47,427650848,2016-12-8,04:32:22,,,
427,2016-12-8,13:30:58,2016-12-8,13:31:03,794469413,2016-12-8,13:30:55,,,
477,2016-12-8,21:15:44,2016-12-8,21:15:57,745493163,2016-12-8,21:15:27,,,
486,2016-12-9,23:17:10,2016-12-9,23:17:22,175591702,2016-12-9,23:16:47,,,
430,2016-12-10,04:07:48,2016-12-10,04:08:07,993826236,2016-12-10,04:07:41,,,
464,2016-12-10,06:30:32,2016-12-10,06:30:51,949773282,2016-12-10,06:30:29,,,
426,2016-12-10,12:28:19,2016-12-10,12:28:23,343860335,2016-12-10,12:28:00,,,
431,2016-12-11,03:33:44,2016-12-11,03:33:46,359796001,2016-12-11,03:33:21,,,
448,2016-12-12,16:17:25,2016-12-12,16:17:47,240700146,2016-12-12,16:16:50,,,
465,2016-12-14,05:44:14,2016-12-14,05:44:41,411909631,2016-12-14,05:44:06,,,
429,2016-12-16,06:13:03,2016-12-16,06:13:24,781667651,2016-12-16,06:12:36,,,
434,2016-12-17,20:58:09,2016-12-17,20:58:12,113330568,2016-12-17,20:57:57,,,
472,2016-12-18,01:50:26,2016-12-18,01:50:32,671956331,2016-12-18,01:49:58,,,
471,2016-12-18,15:56:10,2016-12-18,15:56:17,646187283,2016-12-18,15:55:49,,,
425,2016-12-19,12:10:51,2016-12-19,12:11:07,598122757,2016-12-19,12:10:25,,,
471,2016-12-19,21:46:08,2016-12-19,21:46:16,188530138,2016-12-19,21:45:36,,,
497,2016-12-20,10:34:17,2016-12-20,10:34:42,236327583,2016-12-20,10:33:44,,,
85,2016-12-21,15:36:48,2016-12-21,15:37:14,770899050,2016-12-21,15:36:31,,,
143,2016-12-21,16:21:43,2016-12-21,16:22:12,717957115,2016-12-21,16:21:13,,,
489,2016-12-22,19:15:02,2016-12-22,19:15:16,417511401,2016-12-22,19:14:27,,,
452,2016-12-24,06:22:42,2016-12-24,06:23:17,240700146,2016-12-24,06:22:22,,,
450,2016-12-24,09:45:36,2016-12-24,09:45:57,834937677,2016-12-24,09:45:32,,,
167,2016-12-25,11:00:34,2016-12-25,11:01:15,44740140,2016-12-25,11:00:11,,,
274,2016-12-26,18:27:04,2016-12-26,18:27:06,722735509,2016-12-26,18:26:59,,,
497,2016-12-27,15:45:32,2016-12-27,15:45:34,88620503,2016-12-27,15:45:29,,,
250,2016-12-31,15:19:04,2016-12-31,15:19:27,90827216,2016-12-31,15:18:37,,,
488,2016-12-31,21:27:07,2016-12-31,21:28:03,860795654,2016-12-31,21:26:59,,,
414,2017-1-1,03:18:35,2017-1-1,03:18:38,587147125,2017-1-1,03:18:33,,,
416,2017-1-1,06:32:02,2017-1-1,06:32:21,887565472,2017-1-1,06:31:36,,,
409,2017-1-1,13:59:38,2017-1-1,14:00:02,658121126,2017-1-1,13:59:18,,,
427,2017-1-1,18:11:23,2017-1-1,18:11:32,92972567,2017-1-1,18:11:11,,,
485,2017-1-2,04:07:47,2017-1-2,04:08:15,37536740,2017-1-2,04:07:25,,,
428,2017-1-2,06:50:17,2017-1-2,06:50:45,690706473,2017-1-2,06:50:03,,,
432,2017-1-2,08:21:20,2017-1-2,08:22:10,692056316,2017-1-2,08:20:56,,,
436,2017-1-2,16:27:17,2017-1-2,16:27:47,231022380,2017-1-2,16:27:07,,,
282,2017-1-3,00:47:25,2017-1-3,00:47:38,205384830,2017-1-3,00:47:09,,,
178,2017-1-7,01:16:10,2017-1-7,01:16:11,679397142,2017-1-7,01:15:47,,,
486,2017-1-7,05:57:44,2017-1-7,05:57:52,497823280,2017-1-7,05:57:27,,,
461,2017-1-8,00:15:41,2017-1-8,00:16:10,473139322,2017-1-8,00:15:18,,,
407,2017-1-8,21:10:40,2017-1-8,21:11:30,796272058,2017-1-8,21:10:30,,,
466,2017-1-9,08:41:36,2017-1-9,08:42:28,310532946,2017-1-9,08:41:24,,,
492,2017-1-9,11:56:37,2017-1-9,11:57:09,645684285,2017-1-9,11:56:36,,,
441,2017-1-9,19:46:00,2017-1-9,19:47:00,579250358,2017-1-9,19:45:45,,,
473,2017-1-10,08:03:15,2017-1-10,08:03:16,154025031,2017-1-10,08:02:40,,,
343,2017-1-10,13:06:48,2017-1-10,13:07:06,572598720,2017-1-10,13:06:21,,,
456,2017-1-11,13:42:15,2017-1-11,13:42:49,40717269,2017-1-11,13:41:50,,,
157,2017-1-13,16:58:34,2017-1-13,16:58:36,152990366,2017-1-13,16:58:32,,,
70,2017-1-14,08:18:53,2017-1-14,08:19:09,428748310,2017-1-14,08:18:24,,,
130,2017-1-15,00:54:22,2017-1-15,00:54:23,921991189,2017-1-15,00:54:21,,,
91,2017-1-15,01:06:36,2017-1-15,01:07:15,482306533,2017-1-15,01:06:18,,,
495,2017-1-16,14:11:10,2017-1-16,14:11:48,579176852,2017-1-16,14:10:49,,,
429,2017-1-16,16:49:16,2017-1-16,16:49:27,752648657,2017-1-16,16:48:45,,,
476,2017-1-17,02:49:51,2017-1-17,02:50:00,684873472,2017-1-17,02:49:46,,,
479,2017-1-17,11:47:29,2017-1-17,11:48:08,587147125,2017-1-17,11:47:17,,,
482,2017-1-17,15:47:17,2017-1-17,15:47:30,258843561,2017-1-17,15:46:46,,,
417,2017-1-20,21:18:15,2017-1-20,21:18:59,598109790,2017-1-20,21:18:12,,,
2,2017-1-21,15:50:04,2017-1-21,15:50:36,297594192,2017-1-21,15:49:48,,,
316,2017-1-22,11:47:47,2017-1-22,11:48:27,154025031,2017-1-22,11:47:28,,,
497,2017-1-22,21:19:38,2017-1-22,21:19:48,315271923,2017-1-22,21:19:06,,,
336,2017-1-22,23:11:36,2017-1-22,23:12:05,236327583,2017-1-22,23:11:31,,,
476,2017-1-24,04:12:20,2017-1-24,04:12:31,784258005,2017-1-24,04:11:47,,,
13,2017-1-24,16:08:20,2017-1-24,16:08:28,770899050,2017-1-24,16:08:10,,,
479,2017-1-26,07:36:46,2017-1-26,07:37:01,243604544,2017-1-26,07:36:17,,,
360,2017-1-26,12:48:31,2017-1-26,12:48:42,110032967,2017-1-26,12:48:21,,,
453,2017-1-27,02:47:07,2017-1-27,02:47:35,980844757,2017-1-27,02:47:06,,,
449,2017-1-27,22:34:47,2017-1-27,22:34:56,880338659,2017-1-27,22:34:44,,,
462,2017-1-29,12:02:48,2017-1-29,12:03:45,971435080,2017-1-29,12:02:33,,,
426,2017-1-29,13:13:57,2017-1-29,13:14:52,825065583,2017-1-29,13:13:26,,,
493,2017-1-29,17:52:08,2017-1-29,17:52:32,613644888,2017-1-29,17:51:58,,,
456,2017-1-30,15:46:03,2017-1-30,15:46:19,302429738,2017-1-30,15:45:32,,,
122,2017-1-30,16:14:30,2017-1-30,16:14:59,245756394,2017-1-30,16:13:59,,,
498,2017-2-1,07:49:10,2017-2-1,07:49:22,315271923,2017-2-1,07:49:04,,,
380,2017-2-1,08:33:16,2017-2-1,08:33:43,741578443,2017-2-1,08:32:45,,,
423,2017-2-2,13:38:03,2017-2-2,13:38:07,108028312,2017-2-2,13:37:58,,,
107,2017-2-2,18:22:03,2017-2-2,18:22:17,930463260,2017-2-2,18:21:52,,,
444,2017-2-3,00:35:09,2017-2-3,00:35:14,507313935,2017-2-3,00:34:47,,,
453,2017-2-4,05:11:01,2017-2-4,05:11:17,22960951,2017-2-4,05:10:43,,,
219,2017-2-4,14:18:29,2017-2-4,14:18:36,725517691,2017-2-4,14:18:23,,,
401,2017-2-4,18:30:00,2017-2-4,18:30:33,745493163,2017-2-4,18:29:47,,,
323,2017-2-7,06:07:06,2017-2-7,06:07:16,296973894,2017-2-7,06:07:04,,,
476,2017-2-7,23:55:23,2017-2-7,23:55:31,708709584,2017-2-7,23:55:19,,,
214,2017-2-8,22:03:59,2017-2-8,22:04:16,729430770,2017-2-8,22:03:47,,,
421,2017-2-9,04:49:58,2017-2-9,04:50:22,646187283,2017-2-9,04:49:36,,,
447,2017-2-9,22:18:28,2017-2-9,22:19:06,907199366,2017-2-9,22:18:08,,,
249,2017-2-10,20:27:33,2017-2-10,20:27:58,584755631,2017-2-10,20:27:20,,,
410,2017-2-10,21:21:34,2017-2-10,21:22:25,658121126,2017-2-10,21:21:05,,,
208,2017-2-11,04:17:55,2017-2-11,04:18:11,324322501,2017-2-11,04:17:39,,,
319,2017-2-12,22:46:14,2017-2-12,22:46:15,570472938,2017-2-12,22:46:00,,,
416,2017-2-13,02:39:09,2017-2-13,02:39:12,319532664,2017-2-13,02:38:37,,,
340,2017-2-14,03:24:20,2017-2-14,03:24:28,167689334,2017-2-14,03:24:03,,,
491,2017-2-15,16:15:44,2017-2-15,16:15:47,149936005,2017-2-15,16:15:23,,,
368,2017-2-16,06:02:06,2017-2-16,06:02:16,100776759,2017-2-16,06:02:05,,,
421,2017-2-17,15:52:24,2017-2-17,15:52:47,662716631,2017-2-17,15:52:11,,,
149,2017-2-19,00:39:20,2017-2-19,00:40:10,349114257,2017-2-19,00:39:14,,,
486,2017-2-19,21:25:29,2017-2-19,21:26:04,643343066,2017-2-19,21:25:23,,,
445,2017-2-20,05:50:48,2017-2-20,05:51:03,513802507,2017-2-20,05:50:17,,,
431,2017-2-20,08:06:07,2017-2-20,08:06:10,20928681,2017-2-20,08:05:39,,,
49,2017-2-21,09:17:26,2017-2-21,09:17:35,921991189,2017-2-21,09:16:59,,,
87,2017-2-23,09:19:28,2017-2-23,09:20:04,672292431,2017-2-23,09:19:09,,,
481,2017-2-24,14:03:56,2017-2-24,14:04:12,213744425,2017-2-24,14:03:53,,,
478,2017-2-24,14:15:15,2017-2-24,14:15:17,531218893,2017-2-24,14:15:04,,,
306,2017-2-24,16:33:02,2017-2-24,16:33:05,263326727,2017-2-24,16:32:38,,,
473,2017-2-25,15:08:15,2017-2-25,15:08:21,709233051,2017-2-25,15:08:00,,,
497,2017-2-25,22:11:13,2017-2-25,22:11:17,102583929,2017-2-25,22:10:48,,,
407,2017-3-1,10:27:48,2017-3-1,10:28:12,679397142,2017-3-1,10:27:19,,,
468,2017-3-3,09:41:18,2017-3-3,09:41:28,473139322,2017-3-3,09:40:52,,,
449,2017-3-4,09:19:11,2017-3-4,09:19:42,782942471,2017-3-4,09:18:48,,,
437,2017-3-4,15:49:47,2017-3-4,15:50:15,149936005,2017-3-4,15:49:20,,,
428,2017-3-4,15:57:24,2017-3-4,15:57:35,69713477,2017-3-4,15:57:13,,,
481,2017-3-4,22:33:41,2017-3-4,22:33:46,161090885,2017-3-4,22:33:37,,,
431,2017-3-5,01:31:21,2017-3-5,01:31:50,311010301,2017-3-5,01:31:04,,,
331,2017-3-5,05:24:47,2017-3-5,05:25:16,679397142,2017-3-5,05:24:12,,,
494,2017-3-5,13:03:33,2017-3-5,13:03:55,781667651,2017-3-5,13:03:17,,,
470,2017-3-6,05:37:46,2017-3-6,05:38:01,936919846,2017-3-6,05:37:44,,,
446,2017-3-6,08:17:10,2017-3-6,08:17:48,963102658,2017-3-6,08:16:36,,,
494,2017-3-7,20:24:03,2017-3-7,20:24:24,439503049,2017-3-7,20:23:59,,,
374,2017-3-7,21:25:22,2017-3-7,21:25:41,393265215,2017-3-7,21:25:11,,,
442,2017-3-8,14:37:09,2017-3-8,14:38:00,646187283,2017-3-8,14:36:59,,,
451,2017-3-8,20:25:19,2017-3-8,20:25:21,427650848,2017-3-8,20:25:05,,,
430,2017-3-10,00:38:50,2017-3-10,00:39:11,95694612,2017-3-10,00:38:15,,,
232,2017-3-10,03:09:06,2017-3-10,03:09:14,251344904,2017-3-10,03:09:05,,,
493,2017-3-10,11:46:27,2017-3-10,11:46:50,32863519,2017-3-10,11:45:54,,,
487,2017-3-12,00:27:12,2017-3-12,00:27:21,476442702,2017-3-12,00:26:56,,,
489,2017-3-12,05:36:13,2017-3-12,05:36:24,587772229,2017-3-12,05:36:01,,,
489,2017-3-17,05:44:54,2017-3-17,05:45:18,598122757,2017-3-17,05:44:44,,,
488,2017-3-17,07:31:27,2017-3-17,07:31:50,848307909,2017-3-17,07:31:02,,,
421,2017-3-18,23:27:11,2017-3-18,23:27:26,398148580,2017-3-18,23:26:42,,,
259,2017-3-19,06:28:31,2017-3-19,06:28:33,679397142,2017-3-19,06:28:02,,,
275,2017-3-19,23:22:02,2017-3-19,23:22:08,315004189,2017-3-19,23:21:36,,,
431,2017-3-20,16:10:49,2017-3-20,16:10:57,346248436,2017-3-20,16:10:39,,,
158,2017-3-25,04:15:53,2017-3-25,04:16:16,396962320,2017-3-25,04:15:46,,,
378,2017-3-25,11:11:34,2017-3-25,11:12:15,263326727,2017-3-25,11:11:11,,,
493,2017-3-25,19:46:44,2017-3-25,19:46:54,106781578,2017-3-25,19:46:31,,,
406,2017-3-26,01:22:16,2017-3-26,01:22:42,646187283,2017-3-26,01:22:03,,,
499,2017-3-27,14:25:27,2017-3-27,14:25:55,901446233,2017-3-27,14:24:58,,,
427,2017-3-28,08:02:10,2017-3-28,08:02:26,492838165,2017-3-28,08:01:59,,,
427,2017-3-28,10:51:18,2017-3-28,10:51:36,769723295,2017-3-28,10:51:18,,,
498,2017-3-29,22:51:58,2017-3-29,22:52:02,721816654,2017-3-29,22:51:44,,,
442,2017-3-31,00:02:23,2017-3-31,00:02:35,504722514,2017-3-31,00:02:19,,,
460,2017-3-31,19:27:24,2017-3-31,19:27:25,988578192,2017-3-31,19:27:04,,,
